20120106T,40.0,40.0,40.0,40.0,0
20120109T,40.0,40.0,40.0,40.0,0
20120110T,40.0,40.0,40.0,40.0,0
20120111T,40.0,40.0,40.0,40.0,0
20120112T,80.0,80.0,80.0,80.0,0
20120113T,90.0,90.0,90.0,90.0,0
20120116T,80.0,80.0,80.0,80.0,0
20120117T,80.0,80.0,80.0,80.0,0
20120118T,80.0,80.0,80.0,80.0,0
20120119T,80.0,80.0,80.0,80.0,0
20120120T,80.0,80.0,80.0,80.0,0
20120123T,80.0,80.0,80.0,80.0,0
20120124T,80.0,80.0,80.0,80.0,0
20120125T,0.0,0.0,0.0,0.0,0
20120127T,0.0,0.0,0.0,0.0,0
20120130T,0.0,0.0,0.0,0.0,0
20120131T,0.0,0.0,0.0,0.0,0
20120201T,0.0,0.0,0.0,0.0,0
20120202T,0.0,0.0,0.0,0.0,0
20120203T,40.0,40.0,40.0,40.0,0
20120206T,40.0,40.0,40.0,40.0,0
20120207T,40.0,40.0,40.0,40.0,0
20120208T,40.0,40.0,40.0,40.0,0
20120209T,40.0,40.0,40.0,40.0,0
20120210T,40.0,40.0,40.0,40.0,0
20120213T,40.0,40.0,40.0,40.0,0
20120214T,40.0,40.0,40.0,40.0,0
20120215T,0.0,0.0,0.0,0.0,0
20120216T,72.0,72.0,72.0,72.0,0
20120217T,0.0,0.0,0.0,0.0,0
20120221T,0.0,0.0,0.0,0.0,0
20120222T,0.0,0.0,0.0,0.0,0
20120223T,0.0,0.0,0.0,0.0,0
20120224T,0.0,0.0,0.0,0.0,0
20120227T,0.0,0.0,0.0,0.0,0
20120228T,0.0,0.0,0.0,0.0,0
20120229T,0.0,0.0,0.0,0.0,0
20120301T,0.0,0.0,0.0,0.0,0
20120302T,0.0,0.0,0.0,0.0,0
20120305T,0.0,0.0,0.0,0.0,0
20120306T,0.0,0.0,0.0,0.0,0
20120307T,0.0,0.0,0.0,0.0,0
20120309T,0.0,0.0,0.0,0.0,0
20120312T,0.0,0.0,0.0,0.0,0
20120313T,0.0,0.0,0.0,0.0,0
20120314T,0.0,0.0,0.0,0.0,0
20120315T,0.0,0.0,0.0,0.0,0
20120316T,0.0,0.0,0.0,0.0,0
20120319T,0.0,0.0,0.0,0.0,0
20120320T,0.0,0.0,0.0,0.0,0
20120321T,0.0,0.0,0.0,0.0,0
20120322T,0.0,0.0,0.0,0.0,0
20120323T,0.0,0.0,0.0,0.0,0
20120326T,0.0,0.0,0.0,0.0,0
20120327T,0.0,0.0,0.0,0.0,0
20120328T,0.0,0.0,0.0,0.0,0
20120329T,0.0,0.0,0.0,0.0,0
20120330T,0.0,0.0,0.0,0.0,0
20120402T,0.0,0.0,0.0,0.0,0
20120403T,0.0,0.0,0.0,0.0,0
20120404T,0.0,0.0,0.0,0.0,0
20120409T,0.0,0.0,0.0,0.0,0
20120410T,0.0,0.0,0.0,0.0,0
20120411T,0.0,0.0,0.0,0.0,0
20120412T,0.0,0.0,0.0,0.0,0
20120413T,0.0,0.0,0.0,0.0,0
20120416T,0.0,0.0,0.0,0.0,0
20120417T,0.0,0.0,0.0,0.0,0
20120418T,0.0,0.0,0.0,0.0,0
20120419T,0.0,0.0,0.0,0.0,0
20120420T,0.0,0.0,0.0,0.0,0
20120423T,0.0,0.0,0.0,0.0,0
20120424T,0.0,0.0,0.0,0.0,0
20120425T,0.0,0.0,0.0,0.0,0
20120426T,0.0,0.0,0.0,0.0,0
20120427T,0.0,0.0,0.0,0.0,0
20120430T,0.0,0.0,0.0,0.0,0
20120502T,0.0,0.0,0.0,0.0,0
20120503T,0.0,0.0,0.0,0.0,0
20120504T,0.0,0.0,0.0,0.0,0
20120507T,0.0,0.0,0.0,0.0,0
20120508T,0.0,0.0,0.0,0.0,0
20120509T,0.0,0.0,0.0,0.0,0
20120510T,0.0,0.0,0.0,0.0,0
20120511T,0.0,0.0,0.0,0.0,0
20120514T,0.0,0.0,0.0,0.0,0
20120515T,0.0,0.0,0.0,0.0,0
20120516T,0.0,0.0,0.0,0.0,0
20120517T,0.0,0.0,0.0,0.0,0
20120518T,0.0,0.0,0.0,0.0,0
20120521T,0.0,0.0,0.0,0.0,0
20120522T,0.0,0.0,0.0,0.0,0
20120523T,0.0,0.0,0.0,0.0,0
20120524T,0.0,0.0,0.0,0.0,0
20120525T,0.0,0.0,0.0,0.0,0
20120528T,0.0,0.0,0.0,0.0,0
20120529T,0.0,0.0,0.0,0.0,0
20120530T,0.0,0.0,0.0,0.0,0
20120531T,0.0,0.0,0.0,0.0,0
20120601T,0.0,0.0,0.0,0.0,0
20120604T,0.0,0.0,0.0,0.0,0
20120605T,0.0,0.0,0.0,0.0,0
20120606T,0.0,0.0,0.0,0.0,0
20120607T,0.0,0.0,0.0,0.0,0
20120608T,0.0,0.0,0.0,0.0,0
20120611T,0.0,0.0,0.0,0.0,0
20120612T,0.0,0.0,0.0,0.0,0
20120613T,0.0,0.0,0.0,0.0,0
20120614T,0.0,0.0,0.0,0.0,0
20120615T,0.0,0.0,0.0,0.0,0
20120618T,0.0,0.0,0.0,0.0,0
20120619T,0.0,0.0,0.0,0.0,0
20120620T,0.0,0.0,0.0,0.0,0
20120621T,0.0,0.0,0.0,0.0,0
20120622T,0.0,0.0,0.0,0.0,0
20120625T,0.0,0.0,0.0,0.0,0
20120626T,0.0,0.0,0.0,0.0,0
20120627T,0.0,0.0,0.0,0.0,0
20120628T,0.0,0.0,0.0,0.0,0
20120629T,0.0,0.0,0.0,0.0,0
20120702T,0.0,0.0,0.0,0.0,0
20120703T,0.0,0.0,0.0,0.0,0
20120704T,0.0,0.0,0.0,0.0,0
20120705T,0.0,0.0,0.0,0.0,0
20120706T,0.0,0.0,0.0,0.0,0
20120709T,0.0,0.0,0.0,0.0,0
20120710T,0.0,0.0,0.0,0.0,0
20120711T,0.0,0.0,0.0,0.0,0
20120712T,0.0,0.0,0.0,0.0,0
20120713T,0.0,0.0,0.0,0.0,0
20120716T,0.0,0.0,0.0,0.0,0
20120717T,0.0,0.0,0.0,0.0,0
20120718T,0.0,0.0,0.0,0.0,0
20120719T,0.0,0.0,0.0,0.0,0
20120720T,0.0,0.0,0.0,0.0,0
20120723T,0.0,0.0,0.0,0.0,0
20120724T,0.0,0.0,0.0,0.0,0
20120725T,0.0,0.0,0.0,0.0,0
20120726T,0.0,0.0,0.0,0.0,0
20120727T,0.0,0.0,0.0,0.0,0
20120730T,0.0,0.0,0.0,0.0,0
20120731T,0.0,0.0,0.0,0.0,0
20120801T,0.0,0.0,0.0,0.0,0
20120802T,0.0,0.0,0.0,0.0,0
20120803T,0.0,0.0,0.0,0.0,0
20120806T,0.0,0.0,0.0,0.0,0
20120807T,0.0,0.0,0.0,0.0,0
20120808T,0.0,0.0,0.0,0.0,0
20120809T,0.0,0.0,0.0,0.0,0
20120810T,0.0,0.0,0.0,0.0,0
20120813T,0.0,0.0,0.0,0.0,0
20120814T,0.0,0.0,0.0,0.0,0
20120816T,0.0,0.0,0.0,0.0,0
20120817T,0.0,0.0,0.0,0.0,0
20120821T,0.0,0.0,0.0,0.0,0
20120822T,0.0,0.0,0.0,0.0,0
20120823T,0.0,0.0,0.0,0.0,0
20120824T,0.0,0.0,0.0,0.0,0
20120827T,0.0,0.0,0.0,0.0,0
20120828T,0.0,0.0,0.0,0.0,0
20120829T,0.0,0.0,0.0,0.0,0
20120830T,0.0,0.0,0.0,0.0,0
20120831T,0.0,0.0,0.0,0.0,0
20120903T,0.0,0.0,0.0,0.0,0
20120904T,0.0,0.0,0.0,0.0,0
20120905T,0.0,0.0,0.0,0.0,0
20120906T,0.0,0.0,0.0,0.0,0
20120907T,0.0,0.0,0.0,0.0,0
20120910T,0.0,0.0,0.0,0.0,0
20120911T,0.0,0.0,0.0,0.0,0
20120912T,0.0,0.0,0.0,0.0,0
20120913T,0.0,0.0,0.0,0.0,0
20120914T,0.0,0.0,0.0,0.0,0
20120917T,0.0,0.0,0.0,0.0,0
20120918T,0.0,0.0,0.0,0.0,0
20120920T,0.0,0.0,0.0,0.0,0
20120921T,0.0,0.0,0.0,0.0,0
20120924T,0.0,0.0,0.0,0.0,0
20120925T,0.0,0.0,0.0,0.0,0
20120926T,0.0,0.0,0.0,0.0,0
20120927T,0.0,0.0,0.0,0.0,0
20120928T,0.0,0.0,0.0,0.0,0
20121001T,0.0,0.0,0.0,0.0,0
20121003T,0.0,0.0,0.0,0.0,0
20121004T,0.0,0.0,0.0,0.0,0
20121005T,0.0,0.0,0.0,0.0,0
20121008T,0.0,0.0,0.0,0.0,0
20121009T,0.0,0.0,0.0,0.0,0
20121010T,0.0,0.0,0.0,0.0,0
20121011T,0.0,0.0,0.0,0.0,0
20121012T,0.0,0.0,0.0,0.0,0
20121015T,0.0,0.0,0.0,0.0,0
20121016T,0.0,0.0,0.0,0.0,0
20121017T,0.0,0.0,0.0,0.0,0
20121018T,0.0,0.0,0.0,0.0,0
20121019T,0.0,0.0,0.0,0.0,0
20121022T,0.0,0.0,0.0,0.0,0
20121023T,0.0,0.0,0.0,0.0,0
20121025T,0.0,0.0,0.0,0.0,0
20121026T,0.0,0.0,0.0,0.0,0
20121029T,0.0,0.0,0.0,0.0,0
20121030T,0.0,0.0,0.0,0.0,0
20121031T,0.0,0.0,0.0,0.0,0
20121101T,0.0,0.0,0.0,0.0,0
20121102T,0.0,0.0,0.0,0.0,0
20121105T,0.0,0.0,0.0,0.0,0
20121106T,0.0,0.0,0.0,0.0,0
20121107T,0.0,0.0,0.0,0.0,0
20121108T,0.0,0.0,0.0,0.0,0
20121109T,0.0,0.0,0.0,0.0,0
20121112T,0.0,0.0,0.0,0.0,0
20121113T,0.0,0.0,0.0,0.0,0
20121115T,0.0,0.0,0.0,0.0,0
20121116T,0.0,0.0,0.0,0.0,0
20121119T,0.0,0.0,0.0,0.0,0
20121120T,0.0,0.0,0.0,0.0,0
20121121T,0.0,0.0,0.0,0.0,0
20121122T,0.0,0.0,0.0,0.0,0
20121123T,0.0,0.0,0.0,0.0,0
20121126T,0.0,0.0,0.0,0.0,0
20121127T,0.0,0.0,0.0,0.0,0
20121129T,0.0,0.0,0.0,0.0,0
20121130T,0.0,0.0,0.0,0.0,0
20121203T,0.0,0.0,0.0,0.0,0
20121204T,0.0,0.0,0.0,0.0,0
20121205T,0.0,0.0,0.0,0.0,0
20121206T,0.0,0.0,0.0,0.0,0
20121207T,0.0,0.0,0.0,0.0,0
20121210T,0.0,0.0,0.0,0.0,0
20121211T,0.0,0.0,0.0,0.0,0
20121212T,0.0,0.0,0.0,0.0,0
20121213T,0.0,0.0,0.0,0.0,0
20121214T,0.0,0.0,0.0,0.0,0
20121217T,0.0,0.0,0.0,0.0,0
20121218T,0.0,0.0,0.0,0.0,0
20121219T,0.0,0.0,0.0,0.0,0
20121220T,0.0,0.0,0.0,0.0,0
20121221T,0.0,0.0,0.0,0.0,0
20121224T,0.0,0.0,0.0,0.0,0
20121226T,0.0,0.0,0.0,0.0,0
20121227T,0.0,0.0,0.0,0.0,0
20121228T,0.0,0.0,0.0,0.0,0
20121231T,0.0,0.0,0.0,0.0,0
20130101T,0.0,0.0,0.0,0.0,0
20130102T,0.0,0.0,0.0,0.0,0
20130103T,0.0,0.0,0.0,0.0,0
20130104T,0.0,0.0,0.0,0.0,0
20130107T,0.0,0.0,0.0,0.0,0
20130108T,0.0,0.0,0.0,0.0,0
20130109T,0.0,0.0,0.0,0.0,0
20130110T,0.0,0.0,0.0,0.0,0
20130111T,0.0,0.0,0.0,0.0,0
20130114T,0.0,0.0,0.0,0.0,0
20130115T,0.0,0.0,0.0,0.0,0
20130116T,0.0,0.0,0.0,0.0,0
20130117T,0.0,0.0,0.0,0.0,0
20130118T,0.0,0.0,0.0,0.0,0
20130121T,0.0,0.0,0.0,0.0,0
20130122T,0.0,0.0,0.0,0.0,0
20130123T,0.0,0.0,0.0,0.0,0
20130124T,0.0,0.0,0.0,0.0,0
20130125T,0.0,0.0,0.0,0.0,0
20130128T,0.0,0.0,0.0,0.0,0
20130129T,0.0,0.0,0.0,0.0,0
20130130T,0.0,0.0,0.0,0.0,0
20130131T,0.0,0.0,0.0,0.0,0
20130201T,0.0,0.0,0.0,0.0,0
20130204T,0.0,0.0,0.0,0.0,0
20130205T,0.0,0.0,0.0,0.0,0
20130206T,0.0,0.0,0.0,0.0,0
20130207T,0.0,0.0,0.0,0.0,0
20130208T,0.0,0.0,0.0,0.0,0
20130211T,0.0,0.0,0.0,0.0,0
20130212T,0.0,0.0,0.0,0.0,0
20130213T,0.0,0.0,0.0,0.0,0
20130214T,0.0,0.0,0.0,0.0,0
20130215T,0.0,0.0,0.0,0.0,0
20130218T,0.0,0.0,0.0,0.0,0
20130219T,0.0,0.0,0.0,0.0,0
20130220T,0.0,0.0,0.0,0.0,0
