20120106T,-12194.0,-12194.0,-12194.0,-12194.0,0
20120109T,-13774.0,-13774.0,-13774.0,-13774.0,0
20120110T,-64634.0,-64634.0,-64634.0,-64634.0,0
20120111T,-69336.0,-69336.0,-69336.0,-69336.0,0
20120112T,-72037.0,-72037.0,-72037.0,-72037.0,0
20120113T,-71150.0,-71150.0,-71150.0,-71150.0,0
20120116T,-77701.0,-77701.0,-77701.0,-77701.0,0
20120117T,-109043.0,-109043.0,-109043.0,-109043.0,0
20120118T,-100876.0,-100876.0,-100876.0,-100876.0,0
20120119T,-132503.0,-132503.0,-132503.0,-132503.0,0
20120120T,-158289.0,-158289.0,-158289.0,-158289.0,0
20120123T,-166834.0,-166834.0,-166834.0,-166834.0,0
20120124T,-165406.0,-165406.0,-165406.0,-165406.0,0
20120125T,-190985.0,-190985.0,-190985.0,-190985.0,0
20120127T,-193421.0,-193421.0,-193421.0,-193421.0,0
20120130T,-158590.0,-158590.0,-158590.0,-158590.0,0
20120131T,-173576.0,-173576.0,-173576.0,-173576.0,0
20120201T,-162148.0,-162148.0,-162148.0,-162148.0,0
20120202T,-148326.0,-148326.0,-148326.0,-148326.0,0
20120203T,-166419.0,-166419.0,-166419.0,-166419.0,0
20120206T,-161558.0,-161558.0,-161558.0,-161558.0,0
20120207T,-189957.0,-189957.0,-189957.0,-189957.0,0
20120208T,-208095.0,-208095.0,-208095.0,-208095.0,0
20120209T,-212887.0,-212887.0,-212887.0,-212887.0,0
20120210T,-168225.0,-168225.0,-168225.0,-168225.0,0
20120213T,-175719.0,-175719.0,-175719.0,-175719.0,0
20120214T,-190691.0,-190691.0,-190691.0,-190691.0,0
20120215T,-213712.0,-213712.0,-213712.0,-213712.0,0
20120216T,-207062.0,-207062.0,-207062.0,-207062.0,0
20120217T,-226808.0,-226808.0,-226808.0,-226808.0,0
20120221T,-227823.0,-227823.0,-227823.0,-227823.0,0
20120222T,-232896.0,-232896.0,-232896.0,-232896.0,0
20120223T,-272076.0,-272076.0,-272076.0,-272076.0,0
20120224T,-272486.0,-272486.0,-272486.0,-272486.0,0
20120227T,-238099.0,-238099.0,-238099.0,-238099.0,0
20120228T,-276917.0,-276917.0,-276917.0,-276917.0,0
20120229T,-256044.0,-256044.0,-256044.0,-256044.0,0
20120301T,-248028.0,-248028.0,-248028.0,-248028.0,0
20120302T,-239111.0,-239111.0,-239111.0,-239111.0,0
20120305T,-227655.0,-227655.0,-227655.0,-227655.0,0
20120306T,-213632.0,-213632.0,-213632.0,-213632.0,0
20120307T,-200701.0,-200701.0,-200701.0,-200701.0,0
20120309T,-214204.0,-214204.0,-214204.0,-214204.0,0
20120312T,-194936.0,-194936.0,-194936.0,-194936.0,0
20120313T,-209357.0,-209357.0,-209357.0,-209357.0,0
20120314T,-235456.0,-235456.0,-235456.0,-235456.0,0
20120315T,-215551.0,-215551.0,-215551.0,-215551.0,0
20120316T,-232615.0,-232615.0,-232615.0,-232615.0,0
20120319T,-206807.0,-206807.0,-206807.0,-206807.0,0
20120320T,-201193.0,-201193.0,-201193.0,-201193.0,0
20120321T,-176116.0,-176116.0,-176116.0,-176116.0,0
20120322T,-161064.0,-161064.0,-161064.0,-161064.0,0
20120323T,-149339.0,-149339.0,-149339.0,-149339.0,0
20120326T,-96375.0,-96375.0,-96375.0,-96375.0,0
20120327T,-90103.0,-90103.0,-90103.0,-90103.0,0
20120328T,-83024.0,-83024.0,-83024.0,-83024.0,0
20120329T,-77971.0,-77971.0,-77971.0,-77971.0,0
20120330T,-74030.0,-74030.0,-74030.0,-74030.0,0
20120402T,-75894.0,-75894.0,-75894.0,-75894.0,0
20120403T,-89383.0,-89383.0,-89383.0,-89383.0,0
20120404T,-83329.0,-83329.0,-83329.0,-83329.0,0
20120409T,-42890.0,-42890.0,-42890.0,-42890.0,0
20120410T,-23763.0,-23763.0,-23763.0,-23763.0,0
20120411T,-10432.0,-10432.0,-10432.0,-10432.0,0
20120412T,-13240.0,-13240.0,-13240.0,-13240.0,0
20120413T,-11906.0,-11906.0,-11906.0,-11906.0,0
20120416T,-4249.0,-4249.0,-4249.0,-4249.0,0
20120417T,-32681.0,-32681.0,-32681.0,-32681.0,0
20120418T,-49752.0,-49752.0,-49752.0,-49752.0,0
20120419T,-74941.0,-74941.0,-74941.0,-74941.0,0
20120420T,-73020.0,-73020.0,-73020.0,-73020.0,0
20120423T,-41650.0,-41650.0,-41650.0,-41650.0,0
20120424T,-47998.0,-47998.0,-47998.0,-47998.0,0
20120425T,-36213.0,-36213.0,-36213.0,-36213.0,0
20120426T,-51489.0,-51489.0,-51489.0,-51489.0,0
20120427T,-38497.0,-38497.0,-38497.0,-38497.0,0
20120430T,-44222.0,-44222.0,-44222.0,-44222.0,0
20120502T,-44383.0,-44383.0,-44383.0,-44383.0,0
20120503T,-33746.0,-33746.0,-33746.0,-33746.0,0
20120504T,-109.0,-109.0,-109.0,-109.0,0
20120507T,-89.0,-89.0,-89.0,-89.0,0
20120508T,20198.0,20198.0,20198.0,20198.0,0
20120509T,21758.0,21758.0,21758.0,21758.0,0
20120510T,18110.0,18110.0,18110.0,18110.0,0
20120511T,34829.0,34829.0,34829.0,34829.0,0
20120514T,49374.0,49374.0,49374.0,49374.0,0
20120515T,49348.0,49348.0,49348.0,49348.0,0
20120516T,81750.0,81750.0,81750.0,81750.0,0
20120517T,100792.0,100792.0,100792.0,100792.0,0
20120518T,100424.0,100424.0,100424.0,100424.0,0
20120521T,115646.0,115646.0,115646.0,115646.0,0
20120522T,111220.0,111220.0,111220.0,111220.0,0
20120523T,147830.0,147830.0,147830.0,147830.0,0
20120524T,136356.0,136356.0,136356.0,136356.0,0
20120525T,145295.0,145295.0,145295.0,145295.0,0
20120528T,135699.0,135699.0,135699.0,135699.0,0
20120529T,128372.0,128372.0,128372.0,128372.0,0
20120530T,144142.0,144142.0,144142.0,144142.0,0
20120531T,102052.0,102052.0,102052.0,102052.0,0
20120601T,137044.0,137044.0,137044.0,137044.0,0
20120604T,147199.0,147199.0,147199.0,147199.0,0
20120605T,137656.0,137656.0,137656.0,137656.0,0
20120606T,131033.0,131033.0,131033.0,131033.0,0
20120607T,98576.0,98576.0,98576.0,98576.0,0
20120608T,101001.0,101001.0,101001.0,101001.0,0
20120611T,90741.0,90741.0,90741.0,90741.0,0
20120612T,82182.0,82182.0,82182.0,82182.0,0
20120613T,53392.0,53392.0,53392.0,53392.0,0
20120614T,51679.0,51679.0,51679.0,51679.0,0
