20120106T,258296.0,258296.0,258296.0,258296.0,0
20120109T,260705.0,260705.0,260705.0,260705.0,0
20120110T,306196.0,306196.0,306196.0,306196.0,0
20120111T,303402.0,303402.0,303402.0,303402.0,0
20120112T,304706.0,304706.0,304706.0,304706.0,0
20120113T,312186.0,312186.0,312186.0,312186.0,0
20120116T,317548.0,317548.0,317548.0,317548.0,0
20120117T,343058.0,343058.0,343058.0,343058.0,0
20120118T,329056.0,329056.0,329056.0,329056.0,0
20120119T,356951.0,356951.0,356951.0,356951.0,0
20120120T,396772.0,396772.0,396772.0,396772.0,0
20120123T,415126.0,415126.0,415126.0,415126.0,0
20120124T,420258.0,420258.0,420258.0,420258.0,0
20120125T,378694.0,378694.0,378694.0,378694.0,0
20120127T,387241.0,387241.0,387241.0,387241.0,0
20120130T,359818.0,359818.0,359818.0,359818.0,0
20120131T,384075.0,384075.0,384075.0,384075.0,0
20120201T,382422.0,382422.0,382422.0,382422.0,0
20120202T,367318.0,367318.0,367318.0,367318.0,0
20120203T,390521.0,390521.0,390521.0,390521.0,0
20120206T,391231.0,391231.0,391231.0,391231.0,0
20120207T,417345.0,417345.0,417345.0,417345.0,0
20120208T,434198.0,434198.0,434198.0,434198.0,0
20120209T,453234.0,453234.0,453234.0,453234.0,0
20120210T,412483.0,412483.0,412483.0,412483.0,0
20120213T,415612.0,415612.0,415612.0,415612.0,0
20120214T,427718.0,427718.0,427718.0,427718.0,0
20120215T,439926.0,439926.0,439926.0,439926.0,0
20120216T,428737.0,428737.0,428737.0,428737.0,0
20120217T,427576.0,427576.0,427576.0,427576.0,0
20120221T,440373.0,440373.0,440373.0,440373.0,0
20120222T,476913.0,476913.0,476913.0,476913.0,0
20120223T,421234.0,421234.0,421234.0,421234.0,0
20120224T,432847.0,432847.0,432847.0,432847.0,0
20120227T,424476.0,424476.0,424476.0,424476.0,0
20120228T,441298.0,441298.0,441298.0,441298.0,0
20120229T,438319.0,438319.0,438319.0,438319.0,0
20120301T,441943.0,441943.0,441943.0,441943.0,0
20120302T,445326.0,445326.0,445326.0,445326.0,0
20120305T,458583.0,458583.0,458583.0,458583.0,0
20120306T,486275.0,486275.0,486275.0,486275.0,0
20120307T,482683.0,482683.0,482683.0,482683.0,0
20120309T,488562.0,488562.0,488562.0,488562.0,0
20120312T,484090.0,484090.0,484090.0,484090.0,0
20120313T,501673.0,501673.0,501673.0,501673.0,0
20120314T,527738.0,527738.0,527738.0,527738.0,0
20120315T,517043.0,517043.0,517043.0,517043.0,0
20120316T,520278.0,520278.0,520278.0,520278.0,0
20120319T,506124.0,506124.0,506124.0,506124.0,0
20120320T,499855.0,499855.0,499855.0,499855.0,0
20120321T,487700.0,487700.0,487700.0,487700.0,0
20120322T,472797.0,472797.0,472797.0,472797.0,0
20120323T,448494.0,448494.0,448494.0,448494.0,0
20120326T,416961.0,416961.0,416961.0,416961.0,0
20120327T,386640.0,386640.0,386640.0,386640.0,0
20120328T,392421.0,392421.0,392421.0,392421.0,0
20120329T,322383.0,322383.0,322383.0,322383.0,0
20120330T,330965.0,330965.0,330965.0,330965.0,0
20120402T,296418.0,296418.0,296418.0,296418.0,0
20120403T,291434.0,291434.0,291434.0,291434.0,0
20120404T,281857.0,281857.0,281857.0,281857.0,0
20120409T,260130.0,260130.0,260130.0,260130.0,0
20120410T,249624.0,249624.0,249624.0,249624.0,0
20120411T,243110.0,243110.0,243110.0,243110.0,0
20120412T,241495.0,241495.0,241495.0,241495.0,0
20120413T,248794.0,248794.0,248794.0,248794.0,0
20120416T,240377.0,240377.0,240377.0,240377.0,0
20120417T,261859.0,261859.0,261859.0,261859.0,0
20120418T,275590.0,275590.0,275590.0,275590.0,0
20120419T,302202.0,302202.0,302202.0,302202.0,0
20120420T,293749.0,293749.0,293749.0,293749.0,0
20120423T,290392.0,290392.0,290392.0,290392.0,0
20120424T,308042.0,308042.0,308042.0,308042.0,0
20120425T,320546.0,320546.0,320546.0,320546.0,0
20120426T,262081.0,262081.0,262081.0,262081.0,0
20120427T,264555.0,264555.0,264555.0,264555.0,0
20120430T,271870.0,271870.0,271870.0,271870.0,0
20120502T,273852.0,273852.0,273852.0,273852.0,0
20120503T,274249.0,274249.0,274249.0,274249.0,0
20120504T,269315.0,269315.0,269315.0,269315.0,0
20120507T,256562.0,256562.0,256562.0,256562.0,0
20120508T,269029.0,269029.0,269029.0,269029.0,0
20120509T,265047.0,265047.0,265047.0,265047.0,0
20120510T,265184.0,265184.0,265184.0,265184.0,0
20120511T,250035.0,250035.0,250035.0,250035.0,0
20120514T,252336.0,252336.0,252336.0,252336.0,0
20120515T,238908.0,238908.0,238908.0,238908.0,0
20120516T,224412.0,224412.0,224412.0,224412.0,0
20120517T,211338.0,211338.0,211338.0,211338.0,0
20120518T,210715.0,210715.0,210715.0,210715.0,0
20120521T,200437.0,200437.0,200437.0,200437.0,0
20120522T,215347.0,215347.0,215347.0,215347.0,0
20120523T,198305.0,198305.0,198305.0,198305.0,0
20120524T,197647.0,197647.0,197647.0,197647.0,0
20120525T,194335.0,194335.0,194335.0,194335.0,0
20120528T,205869.0,205869.0,205869.0,205869.0,0
20120529T,221813.0,221813.0,221813.0,221813.0,0
20120530T,213332.0,213332.0,213332.0,213332.0,0
20120531T,138470.0,138470.0,138470.0,138470.0,0
20120601T,139715.0,139715.0,139715.0,139715.0,0
20120604T,138402.0,138402.0,138402.0,138402.0,0
20120605T,149099.0,149099.0,149099.0,149099.0,0
20120606T,156499.0,156499.0,156499.0,156499.0,0
20120607T,174869.0,174869.0,174869.0,174869.0,0
20120608T,177995.0,177995.0,177995.0,177995.0,0
20120611T,173295.0,173295.0,173295.0,173295.0,0
20120612T,184383.0,184383.0,184383.0,184383.0,0
20120613T,198614.0,198614.0,198614.0,198614.0,0
20120614T,193493.0,193493.0,193493.0,193493.0,0
20120615T,208631.0,208631.0,208631.0,208631.0,0
20120618T,214971.0,214971.0,214971.0,214971.0,0
20120619T,224571.0,224571.0,224571.0,224571.0,0
20120620T,235019.0,235019.0,235019.0,235019.0,0
20120621T,265133.0,265133.0,265133.0,265133.0,0
20120622T,257725.0,257725.0,257725.0,257725.0,0
20120625T,265942.0,265942.0,265942.0,265942.0,0
20120626T,282724.0,282724.0,282724.0,282724.0,0
20120627T,285923.0,285923.0,285923.0,285923.0,0
20120628T,236299.0,236299.0,236299.0,236299.0,0
20120629T,316542.0,316542.0,316542.0,316542.0,0
20120702T,320411.0,320411.0,320411.0,320411.0,0
20120703T,338755.0,338755.0,338755.0,338755.0,0
20120704T,348112.0,348112.0,348112.0,348112.0,0
20120705T,363106.0,363106.0,363106.0,363106.0,0
20120706T,360210.0,360210.0,360210.0,360210.0,0
20120709T,348920.0,348920.0,348920.0,348920.0,0
20120710T,363834.0,363834.0,363834.0,363834.0,0
20120711T,357696.0,357696.0,357696.0,357696.0,0
20120712T,337003.0,337003.0,337003.0,337003.0,0
20120713T,343920.0,343920.0,343920.0,343920.0,0
20120716T,350102.0,350102.0,350102.0,350102.0,0
20120717T,359608.0,359608.0,359608.0,359608.0,0
20120718T,357216.0,357216.0,357216.0,357216.0,0
20120719T,369729.0,369729.0,369729.0,369729.0,0
20120720T,368050.0,368050.0,368050.0,368050.0,0
20120723T,352835.0,352835.0,352835.0,352835.0,0
20120724T,348013.0,348013.0,348013.0,348013.0,0
20120725T,344325.0,344325.0,344325.0,344325.0,0
20120726T,297521.0,297521.0,297521.0,297521.0,0
20120727T,310275.0,310275.0,310275.0,310275.0,0
20120730T,302371.0,302371.0,302371.0,302371.0,0
20120731T,303859.0,303859.0,303859.0,303859.0,0
20120801T,306764.0,306764.0,306764.0,306764.0,0
20120802T,300299.0,300299.0,300299.0,300299.0,0
20120803T,288369.0,288369.0,288369.0,288369.0,0
20120806T,305183.0,305183.0,305183.0,305183.0,0
20120807T,327189.0,327189.0,327189.0,327189.0,0
20120808T,340305.0,340305.0,340305.0,340305.0,0
20120809T,348140.0,348140.0,348140.0,348140.0,0
20120810T,347991.0,347991.0,347991.0,347991.0,0
20120813T,356716.0,356716.0,356716.0,356716.0,0
20120814T,372566.0,372566.0,372566.0,372566.0,0
20120816T,366652.0,366652.0,366652.0,366652.0,0
20120817T,363771.0,363771.0,363771.0,363771.0,0
20120821T,380277.0,380277.0,380277.0,380277.0,0
20120822T,390438.0,390438.0,390438.0,390438.0,0
20120823T,387798.0,387798.0,387798.0,387798.0,0
20120824T,386654.0,386654.0,386654.0,386654.0,0
20120827T,395537.0,395537.0,395537.0,395537.0,0
20120828T,412736.0,412736.0,412736.0,412736.0,0
20120829T,415999.0,415999.0,415999.0,415999.0,0
20120830T,275157.0,275157.0,275157.0,275157.0,0
20120831T,270955.0,270955.0,270955.0,270955.0,0
20120903T,279646.0,279646.0,279646.0,279646.0,0
20120904T,275081.0,275081.0,275081.0,275081.0,0
20120905T,270804.0,270804.0,270804.0,270804.0,0
20120906T,256217.0,256217.0,256217.0,256217.0,0
20120907T,264294.0,264294.0,264294.0,264294.0,0
20120910T,252976.0,252976.0,252976.0,252976.0,0
20120911T,258648.0,258648.0,258648.0,258648.0,0
20120912T,269726.0,269726.0,269726.0,269726.0,0
20120913T,274910.0,274910.0,274910.0,274910.0,0
20120914T,319838.0,319838.0,319838.0,319838.0,0
20120917T,357403.0,357403.0,357403.0,357403.0,0
20120918T,376109.0,376109.0,376109.0,376109.0,0
20120920T,372654.0,372654.0,372654.0,372654.0,0
20120921T,407136.0,407136.0,407136.0,407136.0,0
20120924T,407025.0,407025.0,407025.0,407025.0,0
20120925T,418360.0,418360.0,418360.0,418360.0,0
20120926T,424949.0,424949.0,424949.0,424949.0,0
20120927T,326433.0,326433.0,326433.0,326433.0,0
20120928T,361247.0,361247.0,361247.0,361247.0,0
20121001T,373608.0,373608.0,373608.0,373608.0,0
20121003T,389142.0,389142.0,389142.0,389142.0,0
20121004T,411676.0,411676.0,411676.0,411676.0,0
20121005T,406039.0,406039.0,406039.0,406039.0,0
20121008T,404705.0,404705.0,404705.0,404705.0,0
20121009T,406012.0,406012.0,406012.0,406012.0,0
20121010T,398037.0,398037.0,398037.0,398037.0,0
20121011T,398997.0,398997.0,398997.0,398997.0,0
20121012T,383679.0,383679.0,383679.0,383679.0,0
20121015T,388257.0,388257.0,388257.0,388257.0,0
20121016T,385086.0,385086.0,385086.0,385086.0,0
20121017T,389775.0,389775.0,389775.0,389775.0,0
20121018T,415027.0,415027.0,415027.0,415027.0,0
20121019T,382917.0,382917.0,382917.0,382917.0,0
20121022T,397321.0,397321.0,397321.0,397321.0,0
20121023T,399460.0,399460.0,399460.0,399460.0,0
